Entity ID,NPI Name,Category,Latitude,Longitude
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,32.9326497,-97.0131852
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,28.8182632,-81.8889908
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,43.5544669,-116.5707977
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,37.2513308,-79.9419059
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,28.0535637,-82.4123174
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,47.6511196,-117.4216192
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,28.4518464,-81.4144362
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,64.830101,-147.74263
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,33.8321236,-84.255123
D0335,QUEST DIAGNOSTICS CLINICAL LABORATORIES INC,Diagnostics,29.6158427,-98.4848329
D0335,LABONE LLC,Diagnostics,40.829428,-97.5942589
D0335,LABONE LLC,Diagnostics,38.947795,-92.3021183
D0335,LABONE LLC,Diagnostics,38.9466275,-94.7762569
D0335,LABONE LLC,Diagnostics,38.3799049,-88.374064
D0335,LABONE LLC,Diagnostics,35.6068771,-97.598904
D0335,LABONE LLC,Diagnostics,37.0564003,-94.5142077
D0335,LABONE LLC,Diagnostics,37.155484,-93.2796388
D0335,LABONE LLC,Diagnostics,35.3568072,-94.3577762
D0335,LABONE LLC,Diagnostics,36.3100695,-94.182811
D0335,QUEST DIAGNOSTICS INCORPORATED MD,Diagnostics,39.2559378,-76.6704099
D0335,"QUEST DIAGNOSTICS NICHOLS INSTITUTE, INC.",Diagnostics,38.8759587,-77.4393952
D0335,UNILAB CORPORATION,Diagnostics,37.9873308,-121.3350486
D0335,UNILAB CORPORATION,Diagnostics,34.1263186,-117.1966531
D0335,UNILAB CORPORATION,Diagnostics,34.253758,-119.2183763
D0335,UNILAB CORPORATION,Diagnostics,40.5707819,-122.4017488
D0335,UNILAB CORPORATION,Diagnostics,34.0388643,-117.2064153
D0335,UNILAB CORPORATION,Diagnostics,35.3554893,-119.1078103
D0335,UNILAB CORPORATION,Diagnostics,33.9470014,-117.4472678
D0335,UNILAB CORPORATION,Diagnostics,37.382258,-121.921423
D0335,UNILAB CORPORATION,Diagnostics,32.8957546,-117.1289111
D0335,UNILAB CORPORATION,Diagnostics,34.2226042,-118.6255225
D0335,UNILAB CORPORATION,Diagnostics,34.1262022,-118.0518821
D0335,UNILAB CORPORATION,Diagnostics,37.8559126,-122.2560834
D0335,UNILAB CORPORATION,Diagnostics,38.6350481,-121.4746499
D0335,UNILAB CORPORATION,Diagnostics,39.2559378,-76.6704099
D0335,UNILAB CORPORATION,Diagnostics,36.8388473,-119.7395885
D0335,QUEST DIAGNOSTICS INCORPORATED,Diagnostics,36.112043,-115.1230984
D0335,"HOFFMAN, MD, ASSOCIATED PATHOLOGISTS CHARTERED",Diagnostics,36.112043,-115.1230984
D0335,PHENOPATH LABORATORIES PLLC,Diagnostics,47.5871659,-122.32205
D0335,QUEST DIAGNOSTICS NICHOLS INSTITUTE,Diagnostics,33.5620469,-117.5439085
D0335,SPECIALTY LABORATORIES INC,Diagnostics,34.4134617,-118.5750052
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,31.5504585,-85.278817
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,31.553774,-85.252336
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.2587892,-86.812235
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.6574143,-85.8236784
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.713405,-85.7853579
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.5107195,-86.8058905
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.4364255,-86.733766
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.5085284,-86.7896018
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.5084516,-86.789515
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.1651183,-86.7758457
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.3490905,-86.6356735
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.1778706,-86.8387629
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,31.2201931,-85.3614961
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,31.2370391,-85.4566419
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.3521543,-86.8647084
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.7195346,-86.5836711
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,30.4263499,-88.2369793
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.8413169,-87.2822128
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,32.3771345,-86.1746196
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,32.3764762,-86.1699334
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.9508897,-86.04707
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.1653577,-86.2543486
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.6597578,-86.581276
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.2300461,-87.5369554
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.2333863,-87.5363652
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.9311104,-87.8256329
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.0725518,-122.2172803
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.1863253,-118.6587137
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.4130501,-73.432816
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.9899042,-72.5597216
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.0280399,-73.6315451
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.660731,-72.6779378
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.8111865,-72.5540799
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.0619418,-73.5421768
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.2967042,-73.2276518
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.6906555,-75.548652
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,31.576016,-84.1054312
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,31.3112061,-82.2406309
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.3187821,-83.7972938
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.8406164,-84.239487
D0335,Laboratory Corporation of America Holdings,Diagnostics,42.0291047,-91.6669256
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.5713022,-90.5237722
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,42.4987163,-92.3292457
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.9748668,-86.1611442
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.703789,-85.94471
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.9843532,-87.4770462
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.9314004,-86.1537027
D0335,Laboratory Corporation of America Holdings,Diagnostics,40.7621208,-86.361769
D0335,Laboratory Corporation of America Holdings,Diagnostics,40.7633245,-86.3622279
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.7088113,-86.1696561
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,41.7043474,-86.2381191
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.4378435,-87.4076583
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6948286,-97.1337348
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.1282476,-94.7675799
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9714163,-94.7277366
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.925792,-94.766001
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.1920352,-96.6010176
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.8534687,-94.7977404
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9255903,-94.8376918
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.8932588,-94.7801721
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9373289,-94.7033529
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9372337,-94.7267423
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.8538218,-94.6633565
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9138659,-94.7016476
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9262364,-94.7191634
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9271185,-94.6715977
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9120369,-94.6496361
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9104942,-94.6515735
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9374454,-94.7265402
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9298146,-94.676196
D0335,Laboratory Corporation of America Holdings,Diagnostics,38.9327439,-94.6521123
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9692351,-94.7156154
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.9614746,-94.6424512
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6960029,-97.2996651
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.7313192,-97.2613276
D0335,Laboratory Corporation of America Holdings,Diagnostics,37.6988998,-97.2980309
D0335,Laboratory Corporation of America Holdings,Diagnostics,37.6954387,-97.2685786
D0335,Laboratory Corporation of America Holdings,Diagnostics,37.6967944,-97.2972639
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,30.4440423,-91.0982243
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,30.3704984,-91.078502
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,30.4045004,-91.108563
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,30.403961,-91.1121527
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,30.4040977,-91.1056283
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,30.2093249,-90.9330472
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,32.5292283,-92.0976292
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,30.4657401,-90.8683327
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,32.5162958,-92.1524641
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,42.1668669,-72.6479552
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,42.2624546,-71.7975951
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,42.2649213,-71.7959926
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,42.2592467,-71.8149758
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,45.035808,-93.1339115
D0335,Laboratory Corporation of America Holdings,Diagnostics,39.0492608,-94.3502818
D0335,Laboratory Corporation of America Holdings,Diagnostics,39.0495477,-94.3495311
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.0350138,-94.5394375
D0335,Laboratory Corporation of America Holdings,Diagnostics,39.0088034,-94.5580906
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.234988,-90.039376
D0335,Laboratory Corporation of America Holdings,Diagnostics,38.9037545,-94.3329139
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.765869,-93.7224074
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,32.3309819,-90.1182955
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.9926255,-90.0098381
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.5833154,-82.5556241
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.0635625,-79.4973321
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.1015819,-79.4889242
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.1011362,-79.4052289
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.1013951,-79.4870861
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.0610634,-79.5021993
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.0607825,-79.5009676
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.7768576,-78.8774987
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.9784789,-79.0285605
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.8240403,-79.1230866
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.33536,-80.83168
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.2110308,-80.8258146
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.2148332,-80.8238626
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.2115208,-80.8264469
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.6292103,-78.5050932
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.0481453,-78.8953809
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.0695988,-79.3972597
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.1169718,-79.7847756
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.092299,-79.7831745
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.6037244,-77.4004883
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.734036,-81.3369506
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.4993078,-80.6310366
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.0907506,-80.045198
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.3884105,-79.966185
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.8276025,-82.5466936
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.1224866,-80.7149175
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.1224866,-80.7149233
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.9732612,-80.511241
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.8552902,-78.8218643
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.1989265,-78.0691918
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.4865294,-80.7422718
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.9008607,-78.6791919
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.8957527,-78.6591934
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.3403253,-79.6836682
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.4322949,-77.6511939
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.4298083,-77.641253
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.9778705,-77.8538844
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.9183109,-78.8274987
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.9180465,-78.8252585
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.7153492,-77.9504109
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.0433189,-80.3229996
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.8129001,-96.6196222
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.7272593,-96.6971056
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,42.0350779,-97.4662019
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,42.8469628,-71.2638951
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.1087511,-74.2177491
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.5700236,-74.6402028
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.7680999,-73.9670545
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.7806549,-73.4551373
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,43.0470987,-76.1433394
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.1669678,-84.4691158
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.1055171,-84.5525215
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.1574856,-84.5407252
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.112125,-84.5196759
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.1361793,-84.5473794
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.1611236,-84.3932159
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.1466683,-84.4899538
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.0276165,-83.0768721
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.0978338,-83.1498974
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.0699368,-74.964697
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,40.4760307,-80.1014159
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.2162678,-79.7971093
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.1971596,-79.7552812
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,33.7571416,-78.8513527
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,32.8504317,-80.0197715
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,34.0093609,-81.1332838
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.4279974,-84.9339507
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.8988163,-84.1638103
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.1363113,-88.4891976
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.0727982,-90.0005027
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.7761213,-86.8904902
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,35.9411176,-88.9407468
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.052039,-77.4789297
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.1880159,-80.4091202
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.7881944,-76.2282308
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.5887215,-79.3886581
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.31207,-77.451858
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6358909,-77.3540922
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6011891,-77.3700874
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.4097409,-77.65072
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.5003189,-77.6393386
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.1822007,-77.3604372
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.2474616,-77.3686027
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.5106397,-77.5946766
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6036458,-77.5464497
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.6325933,-77.4693176
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.2688297,-79.925303
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.2631565,-80.0314814
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.8668089,-76.0288081
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,36.8268727,-76.0726645
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.3697904,-81.6705367
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.3584996,-81.738747
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,39.480462,-80.1641825
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,38.4465898,-81.9645405
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.3504833,-81.1191518
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.362618,-81.1159825
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.3658738,-81.1004237
D0335,LABORATORY CORPORATION OF AMERICA HOLDINGS,Diagnostics,37.7726971,-80.4699314
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,61.2112943,-149.8270757
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,61.183875,-149.8371182
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,64.8203609,-147.7428437
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,34.791186,-92.3987388
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.400583,-111.9937954
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,35.3910436,-119.0115454
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,34.0380821,-118.2830905
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,34.0364191,-118.432123
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,34.1411173,-117.9919523
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.9916842,-117.340768
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,32.9563407,-117.0989684
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7258925,-122.1856024
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.9429193,-118.0800543
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,33.7460829,-117.8348612
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.9304686,-122.0319941
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.8405124,-105.1088493
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,40.0165978,-105.2364056
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,40.0263115,-105.2814091
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7467656,-104.9670937
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.6673095,-105.0798977
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.563443,-104.8195006
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.6816652,-105.36444
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7611144,-105.2330956
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7339371,-105.1998651
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7401722,-105.1569605
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.7129355,-105.1345755
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.708959,-105.0803778
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.5679629,-105.0023666
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.5668961,-105.0006932
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.9513063,-105.152764
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,39.9063839,-105.0511967
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,38.9016906,-77.0485124
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,26.0455026,-80.1670401
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,30.5007207,-84.2554623
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,27.9547902,-82.539387
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,28.8448295,-82.0244717
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,43.5872739,-116.3555397
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,42.2534515,-88.826173
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7270758,-89.2080713
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7225806,-89.1999971
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7229243,-89.2011448
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,37.7505464,-89.0767819
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.9876668,-87.8145518
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.9762513,-87.6985927
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.8836033,-87.6512099
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.8721691,-87.6678402
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.9033647,-87.6877703
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.7789069,-87.7250153
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.844073,-87.7019427
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.9104556,-87.69667
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.8948583,-87.6700672
D0335,LABORATORY CORPORATION OF AMERICA,Diagnostics,41.8547314,-87.6952636
